Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 71
Sample name: 	SiO2NPs_6ml_agua 4


Times (us)	ACF Data
 .5	 .853631675243378
 1	 .862892389297485
 1.5	 .861221373081207
 2	 .858758509159088
 2.5	 .857953548431396
 3	 .853530526161194
 3.5	 .853624701499939
 4	 .850571751594543
 4.5	 .848398387432098
 5.5	 .844478130340576
 6.5	 .840434074401855
 7.5	 .836331605911255
 8.5	 .832117438316345
 9.5	 .828974723815918
 10.5	 .824098527431488
 11.5	 .819925010204315
 12.5	 .816056132316589
 14.5	 .809212267398834
 16.5	 .801075756549835
 18.5	 .793421387672424
 20.5	 .785588026046753
 22.5	 .778777539730072
 24.5	 .770963490009308
 26.5	 .764068841934204
 28.5	 .756686627864838
 32.5	 .742050886154175
 36.5	 .728010416030884
 40.5	 .714488685131073
 44.5	 .70129406452179
 48.5	 .687628388404846
 52.5	 .675017237663269
 56.5	 .662583887577057
 60.5	 .65010142326355
 68.5	 .625790774822235
 76.5	 .602635979652405
 84.5	 .579957246780396
 92.5	 .558792471885681
 100.5	 .538186073303223
 108.5	 .518167853355408
 116.5	 .499139100313187
 124.5	 .480873763561249
 140.5	 .44613316655159
 156.5	 .413960129022598
 172.5	 .38426610827446
 188.5	 .356611728668213
 204.5	 .331354945898056
 220.5	 .307726234197617
 236.5	 .285793960094452
 252.5	 .265576124191284
 284.5	 .229316741228104
 316.5	 .198361173272133
 348.5	 .171979069709778
 380.5	 .149676844477654
 412.5	 .130355045199394
 444.5	 .113470621407032
 476.5	 9.87871512770653E-02
 508.5	 8.69098380208015E-02
 572.5	 6.61368891596794E-02
 636.5	 5.03872409462929E-02
 700.5	 3.96578870713711E-02
 764.5	 3.14353555440903E-02
 828.5	 2.54749618470669E-02
 892.5	 2.06845551729202E-02
 956.5	 1.72671172767878E-02
 1020.5	 .014790334738791
 1148.5	 9.77354031056166E-03
 1276.5	 5.79866534098983E-03
 1404.5	 .002992182970047
 1532.5	 3.35318874567747E-03
 1660.5	 5.8471467345953E-03
 1788.5	 7.12339393794537E-03
 1916.5	 6.74615940079093E-03
 2044.5	 5.62515528872609E-03
 2300.5	 4.94984211400151E-03
 2556.5	 2.72799632512033E-03
 2812.5	 2.34764954075217E-03
 3068.5	 4.87106526270509E-03
 3324.5	 5.39098726585507E-03
 3580.5	 5.23866200819612E-03
 3836.5	 2.56956508383155E-03
 4092.5	 1.85644021257758E-03
 4604.5	 2.81996955163777E-03
 5116.5	 5.67634997423738E-04
 5628.5	 0
 6140.5	 0
 6652.5	 0
 7164.5	 2.52755591645837E-03
 7676.5	 2.96774762682617E-03
 8188.5	 6.05392386205494E-04
 9212.5	 0
 10236.5	 0
 11260.5	 9.58799035288394E-04
 12284.5	 3.02654388360679E-03
 13308.5	 0
 14332.5	 0
 15356.5	 0
 16380.5	 0
 18428.5	 1.86969642527401E-03
 20476.5	 1.82781121111475E-04
 22524.5	 2.38028893363662E-04
 24572.5	 1.51049392297864E-03
 26620.5	 8.70176707394421E-04
 28668.5	 4.55457957286853E-05
 30716.5	 2.33315513469279E-03
 32764.5	 7.25494406651706E-04
 36860.5	 1.65925084729679E-04
 40956.5	 7.20705604180694E-04
 45052.5	 0
 49148.5	 1.23190373415127E-04
 53244.5	 8.24463320896029E-04
 57340.5	 3.96300223655999E-04
 61436.5	 0
 65532.5	 5.61700493562967E-04
 73724.5	 0
 81916.5	 0
 90108.5	 6.33515999652445E-04
 98300.5	 0
 106492.5	 0
 114684.5	 0
 122876.5	 9.99554060399532E-04
 131068.5	 6.73385220579803E-04
 147452.5	 0
 163836.5	 0
 180220.5	 1.45686586620286E-04
 196604.5	 0
 212988.5	 0
 229372.5	 5.16699801664799E-05
 245756.5	 0
 262140.5	 0
 294908.5	 0
 327676.5	 2.84392415778711E-04
 360444.5	 2.50796787440777E-04
 393212.5	 2.27587326662615E-04
 425980.5	 4.30533546023071E-04
 458748.5	 0
 491516.5	 0
 524284.5	 0
 589820.5	 0
 655356.5	 0
 720892.5	 1.60185809363611E-04
 786428.5	 9.80027380137471E-07
 851964.5	 0
 917500.5	 9.7684605862014E-06
 983036.5	 0
 1048572.5	 1.51100364746526E-04
 1179644.5	 0
 1310716.5	 0
 1441788.5	 3.74316405213904E-05
 1572860.5	 0
 1703932.5	 0
 1835004.5	 1.89315600437112E-04
 1966076.5	 0
 2097148.5	 0
 2359292.5	 0
 2621436.5	 0
 2883580.5	 0
 3145724.5	 0
 3407868.5	 9.33305185753852E-04
 3670012.5	 2.81563316093525E-05
 3932156.5	 0
 4194300.5	 5.12461236212403E-04
 4718588.5	 5.66943839658052E-04
 5242876.5	 1.00104289595038E-03
 5767164.5	 0
 6291452.5	 0
 6815740.5	 7.45006138458848E-04
 7340028.5	 0
 7864316.5	 3.75765637727454E-04
 8388604.5	 3.049508377444E-04
 9437180	 1.53584301006049E-03
 10485756	 0
 11534332	 1.32519716862589E-03
 12582908	 1.2897273991257E-03
 13631484	 0
 14680060	 1.53467524796724E-04
 15728636	 6.80944649502635E-04
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
