Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 68
Sample name: 	SiO2NPs_6ml_agua 1


Times (us)	ACF Data
 .5	 .863444685935974
 1	 .872820556163788
 1.5	 .871123552322388
 2	 .869646847248077
 2.5	 .866863310337067
 3	 .866109490394592
 3.5	 .862742960453033
 4	 .86007434129715
 4.5	 .857952535152435
 5.5	 .854027569293976
 6.5	 .849880337715149
 7.5	 .846817493438721
 8.5	 .841563403606415
 9.5	 .837334871292114
 10.5	 .833585917949677
 11.5	 .830036103725433
 12.5	 .826090455055237
 14.5	 .817383289337158
 16.5	 .810080468654633
 18.5	 .801973104476929
 20.5	 .795143723487854
 22.5	 .786631762981415
 24.5	 .779196560382843
 26.5	 .771352350711823
 28.5	 .764194965362549
 32.5	 .749686598777771
 36.5	 .735523402690887
 40.5	 .72131472826004
 44.5	 .707762837409973
 48.5	 .694278717041016
 52.5	 .680976331233978
 56.5	 .667831063270569
 60.5	 .655450880527496
 68.5	 .630557119846344
 76.5	 .607022821903229
 84.5	 .584087431430817
 92.5	 .562040150165558
 100.5	 .54089081287384
 108.5	 .520527243614197
 116.5	 .501484990119934
 124.5	 .482773214578629
 140.5	 .44755494594574
 156.5	 .414818704128265
 172.5	 .38473853468895
 188.5	 .356786012649536
 204.5	 .330888450145721
 220.5	 .307477295398712
 236.5	 .285419821739197
 252.5	 .265520125627518
 284.5	 .228631362318993
 316.5	 .197303488850594
 348.5	 .170640587806702
 380.5	 .148095011711121
 412.5	 .128934517502785
 444.5	 .112306140363216
 476.5	 9.84141305088997E-02
 508.5	 8.66978242993355E-02
 572.5	 6.74472004175186E-02
 636.5	 5.26275709271431E-02
 700.5	 4.03365045785904E-02
 764.5	 3.10821030288935E-02
 828.5	 2.37449370324612E-02
 892.5	 1.83104742318392E-02
 956.5	 1.44121143966913E-02
 1020.5	 1.16349905729294E-02
 1148.5	 6.84978673234582E-03
 1276.5	 3.60393547452986E-03
 1404.5	 2.90607940405607E-03
 1532.5	 1.78857264108956E-03
 1660.5	 1.36272795498371E-03
 1788.5	 2.02802615240216E-03
 1916.5	 1.70754361897707E-03
 2044.5	 2.30373837985098E-03
 2300.5	 2.25288356887177E-04
 2556.5	 0
 2812.5	 0
 3068.5	 0
 3324.5	 0
 3580.5	 0
 3836.5	 1.17055012378842E-03
 4092.5	 0
 4604.5	 7.45680241379887E-04
 5116.5	 4.10574208945036E-03
 5628.5	 3.46077117137611E-03
 6140.5	 2.25406140089035E-03
 6652.5	 0
 7164.5	 0
 7676.5	 0
 8188.5	 0
 9212.5	 0
 10236.5	 2.16646189801395E-03
 11260.5	 1.02981587406248E-03
 12284.5	 1.53325870633125E-03
 13308.5	 1.01803988218307E-03
 14332.5	 3.97247087676078E-04
 15356.5	 7.75043910834938E-04
 16380.5	 1.41541904304177E-03
 18428.5	 2.99296528100967E-03
 20476.5	 0
 22524.5	 0
 24572.5	 3.68792039807886E-04
 26620.5	 2.53044301643968E-03
 28668.5	 0
 30716.5	 1.54650806507561E-05
 32764.5	 9.13071329705417E-04
 36860.5	 1.57012545969337E-03
 40956.5	 1.54365567141213E-04
 45052.5	 0
 49148.5	 0
 53244.5	 0
 57340.5	 4.40956828242633E-05
 61436.5	 1.67312519624829E-03
 65532.5	 4.08847554353997E-04
 73724.5	 1.77829270251095E-03
 81916.5	 1.02117541246116E-03
 90108.5	 0
 98300.5	 7.99054862000048E-04
 106492.5	 0
 114684.5	 8.90935421921313E-04
 122876.5	 0
 131068.5	 0
 147452.5	 0
 163836.5	 6.35519449133426E-04
 180220.5	 5.30632038135082E-04
 196604.5	 5.82894717808813E-04
 212988.5	 0
 229372.5	 3.32375027937815E-04
 245756.5	 7.46837991755456E-04
 262140.5	 1.97580069652759E-04
 294908.5	 1.41484968480654E-04
 327676.5	 0
 360444.5	 0
 393212.5	 0
 425980.5	 0
 458748.5	 4.85717289848253E-04
 491516.5	 0
 524284.5	 0
 589820.5	 2.03913059522165E-05
 655356.5	 0
 720892.5	 0
 786428.5	 0
 851964.5	 0
 917500.5	 0
 983036.5	 0
 1048572.5	 0
 1179644.5	 0
 1310716.5	 4.27499617217109E-04
 1441788.5	 0
 1572860.5	 6.60608464386314E-04
 1703932.5	 8.13833263237029E-04
 1835004.5	 9.22184379305691E-04
 1966076.5	 1.27391249407083E-03
 2097148.5	 1.36623159050941E-03
 2359292.5	 1.84373720549047E-03
 2621436.5	 1.87457911670208E-03
 2883580.5	 2.08063283935189E-03
 3145724.5	 1.86585157644004E-03
 3407868.5	 1.34473643265665E-03
 3670012.5	 2.41267238743603E-03
 3932156.5	 1.95980002172291E-03
 4194300.5	 1.41318212263286E-03
 4718588.5	 1.38825376052409E-03
 5242876.5	 3.75763891497627E-04
 5767164.5	 2.1298935462255E-04
 6291452.5	 5.73886267375201E-04
 6815740.5	 0
 7340028.5	 4.5702830539085E-04
 7864316.5	 0
 8388604.5	 0
 9437180	 0
 10485756	 0
 11534332	 0
 12582908	 0
 13631484	 0
 14680060	 0
 15728636	 0
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
