Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 1
Sample name: 	SiO2NPs_5mL_EtOH


Times (us)	ACF Data
 .5	 .879910826683044
 1	 .888547480106354
 1.5	 .884003341197968
 2	 .881420791149139
 2.5	 .877459466457367
 3	 .875778377056122
 3.5	 .870707035064697
 4	 .867997705936432
 4.5	 .864263415336609
 5.5	 .859601020812988
 6.5	 .852847158908844
 7.5	 .84652978181839
 8.5	 .841163277626038
 9.5	 .83503669500351
 10.5	 .828329861164093
 11.5	 .822879016399384
 12.5	 .816837668418884
 14.5	 .805311918258667
 16.5	 .793363392353058
 18.5	 .782158553600311
 20.5	 .771342158317566
 22.5	 .75989156961441
 24.5	 .749417662620544
 26.5	 .738147437572479
 28.5	 .728209316730499
 32.5	 .707018136978149
 36.5	 .687475144863129
 40.5	 .668030142784119
 44.5	 .648987293243408
 48.5	 .630638957023621
 52.5	 .612843871116638
 56.5	 .595748782157898
 60.5	 .579192876815796
 68.5	 .547141790390015
 76.5	 .517301201820374
 84.5	 .488801389932632
 92.5	 .462033241987228
 100.5	 .436455577611923
 108.5	 .41318953037262
 116.5	 .390533149242401
 124.5	 .369444489479065
 140.5	 .330510944128037
 156.5	 .295672357082367
 172.5	 .264519959688187
 188.5	 .237510159611702
 204.5	 .21326619386673
 220.5	 .19160695374012
 236.5	 .171892002224922
 252.5	 .155034422874451
 284.5	 .125166043639183
 316.5	 .101484164595604
 348.5	 8.29212293028831E-02
 380.5	 6.78171515464783E-02
 412.5	 5.61733953654766E-02
 444.5	 4.67357560992241E-02
 476.5	 3.93821820616722E-02
 508.5	 3.34142297506332E-02
 572.5	 2.41074915975332E-02
 636.5	 1.78282726556063E-02
 700.5	 1.34054580703378E-02
 764.5	 .010079987347126
 828.5	 6.80648908019066E-03
 892.5	 4.53317165374756E-03
 956.5	 3.51284351199865E-03
 1020.5	 3.43869440257549E-03
 1148.5	 2.53001763485372E-03
 1276.5	 3.52549739181995E-03
 1404.5	 3.55521589517593E-03
 1532.5	 3.4722127020359E-03
 1660.5	 2.91359564289451E-03
 1788.5	 1.9407196668908E-03
 1916.5	 1.02532526943833E-03
 2044.5	 9.00470360647887E-04
 2300.5	 0
 2556.5	 4.66742494609207E-04
 2812.5	 2.11250176653266E-03
 3068.5	 2.31197150424123E-03
 3324.5	 7.99112487584352E-04
 3580.5	 1.37657742016017E-03
 3836.5	 7.0319656515494E-05
 4092.5	 5.81735861487687E-04
 4604.5	 0
 5116.5	 0
 5628.5	 0
 6140.5	 1.2313611805439E-03
 6652.5	 1.0841233888641E-03
 7164.5	 1.0880393529078E-04
 7676.5	 6.16706020082347E-05
 8188.5	 9.67063708230853E-04
 9212.5	 3.63674014806747E-04
 10236.5	 1.05355959385633E-03
 11260.5	 0
 12284.5	 1.96299841627479E-03
 13308.5	 1.3682465068996E-03
 14332.5	 7.66209210269153E-04
 15356.5	 5.30596415046602E-04
 16380.5	 7.27773178368807E-04
 18428.5	 2.22428148845211E-04
 20476.5	 2.16131354682148E-03
 22524.5	 5.27880270965397E-04
 24572.5	 2.0997067913413E-03
 26620.5	 5.46964525710791E-04
 28668.5	 0
 30716.5	 1.65143853519112E-03
 32764.5	 1.00715993903577E-03
 36860.5	 0
 40956.5	 0
 45052.5	 0
 49148.5	 7.95687781646848E-04
 53244.5	 4.66195720946416E-04
 57340.5	 7.45273136999458E-04
 61436.5	 9.95992333628237E-04
 65532.5	 6.64797669742256E-04
 73724.5	 1.67434243485332E-03
 81916.5	 1.37016864027828E-03
 90108.5	 9.03854961507022E-04
 98300.5	 1.72198488144204E-05
 106492.5	 0
 114684.5	 0
 122876.5	 9.71261935774237E-04
 131068.5	 3.43026098562405E-04
 147452.5	 6.89227308612317E-04
 163836.5	 5.69350027944893E-04
 180220.5	 0
 196604.5	 0
 212988.5	 9.17670724447817E-04
 229372.5	 6.05288834776729E-04
 245756.5	 0
 262140.5	 0
 294908.5	 1.64403420058079E-04
 327676.5	 3.08469432638958E-04
 360444.5	 0
 393212.5	 7.52406427636743E-04
 425980.5	 3.3878066460602E-04
 458748.5	 6.6602457081899E-04
 491516.5	 3.79697215976194E-04
 524284.5	 4.19129268266261E-04
 589820.5	 8.56516067869961E-04
 655356.5	 6.04129920247942E-04
 720892.5	 4.34665562352166E-04
 786428.5	 5.65694528631866E-04
 851964.5	 7.63359945267439E-04
 917500.5	 2.61057721218094E-04
 983036.5	 4.19764692196622E-04
 1048572.5	 1.38838076964021E-04
 1179644.5	 2.88955692667514E-04
 1310716.5	 3.85048857424408E-04
 1441788.5	 4.94268431793898E-04
 1572860.5	 5.01838920172304E-04
 1703932.5	 9.22929611988366E-04
 1835004.5	 4.11648565204814E-04
 1966076.5	 8.42069974169135E-04
 2097148.5	 1.44037511199713E-03
 2359292.5	 1.13735639024526E-03
 2621436.5	 1.16137671284378E-03
 2883580.5	 7.92381120845675E-04
 3145724.5	 8.5575069533661E-04
 3407868.5	 1.14341278094798E-03
 3670012.5	 5.47705858480185E-04
 3932156.5	 6.34932599496096E-04
 4194300.5	 7.48076534364372E-04
 4718588.5	 3.16326128086075E-04
 5242876.5	 0
 5767164.5	 3.64801322575659E-04
 6291452.5	 1.88765756320208E-04
 6815740.5	 4.68673359137028E-04
 7340028.5	 1.04329606983811E-03
 7864316.5	 5.80221123527735E-04
 8388604.5	 0
 9437180	 0
 10485756	 0
 11534332	 0
 12582908	 0
 13631484	 0
 14680060	 0
 15728636	 0
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
