Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 82
Sample name: 	SiO2NPs_5ml_agua 5


Times (us)	ACF Data
 .5	 .894914507865906
 1	 .901512801647186
 1.5	 .90029114484787
 2	 .896172821521759
 2.5	 .894283413887024
 3	 .888836622238159
 3.5	 .88780415058136
 4	 .884763300418854
 4.5	 .881015837192535
 5.5	 .876887619495392
 6.5	 .870774626731873
 7.5	 .864957332611084
 8.5	 .859379589557648
 9.5	 .852858364582062
 10.5	 .848598897457123
 11.5	 .842628180980682
 12.5	 .838029682636261
 14.5	 .827857732772827
 16.5	 .816756308078766
 18.5	 .807057082653046
 20.5	 .797084033489227
 22.5	 .786753356456757
 24.5	 .77668571472168
 26.5	 .767117321491241
 28.5	 .757549464702606
 32.5	 .739664316177368
 36.5	 .721221446990967
 40.5	 .703048467636108
 44.5	 .685999810695648
 48.5	 .668590068817139
 52.5	 .651988387107849
 56.5	 .636264741420746
 60.5	 .620718419551849
 68.5	 .591113090515137
 76.5	 .562809109687805
 84.5	 .535339772701263
 92.5	 .510839760303497
 100.5	 .485960721969604
 108.5	 .462752789258957
 116.5	 .441484063863754
 124.5	 .421063750982285
 140.5	 .38262078166008
 156.5	 .347961932420731
 172.5	 .316421151161194
 188.5	 .288591027259827
 204.5	 .26325398683548
 220.5	 .240587189793587
 236.5	 .220275342464447
 252.5	 .201433792710304
 284.5	 .168992519378662
 316.5	 .142211824655533
 348.5	 .12014701962471
 380.5	 .102096877992153
 412.5	 8.66244062781334E-02
 444.5	 7.30442106723785E-02
 476.5	 6.21108263731003E-02
 508.5	 5.35291582345963E-02
 572.5	 3.93179543316364E-02
 636.5	 2.92303133755922E-02
 700.5	 2.20346767455339E-02
 764.5	 1.59595683217049E-02
 828.5	 1.18596171960235E-02
 892.5	 1.06914062052965E-02
 956.5	 1.02654723450541E-02
 1020.5	 9.02885757386684E-03
 1148.5	 7.20421690493822E-03
 1276.5	 8.83030705153942E-03
 1404.5	 7.37527990713716E-03
 1532.5	 4.87478030845523E-03
 1660.5	 5.32887503504753E-03
 1788.5	 5.54902665317059E-03
 1916.5	 6.40404690057039E-03
 2044.5	 5.78426150605083E-03
 2300.5	 3.9206794463098E-03
 2556.5	 4.11416782299057E-04
 2812.5	 0
 3068.5	 0
 3324.5	 0
 3580.5	 1.34299322962761E-03
 3836.5	 0
 4092.5	 0
 4604.5	 0
 5116.5	 2.66218470642343E-04
 5628.5	 0
 6140.5	 0
 6652.5	 0
 7164.5	 9.9858671092079E-06
 7676.5	 0
 8188.5	 1.97454146109521E-03
 9212.5	 0
 10236.5	 0
 11260.5	 0
 12284.5	 0
 13308.5	 6.99937168974429E-04
 14332.5	 0
 15356.5	 0
 16380.5	 0
 18428.5	 0
 20476.5	 5.38907654117793E-04
 22524.5	 0
 24572.5	 0
 26620.5	 2.85974470898509E-04
 28668.5	 9.64404840487987E-04
 30716.5	 0
 32764.5	 1.08052532596048E-04
 36860.5	 1.01951148826629E-03
 40956.5	 1.01892568636686E-03
 45052.5	 2.98907310934737E-04
 49148.5	 9.81428776867688E-04
 53244.5	 6.37507531791925E-04
 57340.5	 1.28143321489915E-04
 61436.5	 1.88865989912301E-03
 65532.5	 0
 73724.5	 7.71521008573473E-04
 81916.5	 8.55365244206041E-04
 90108.5	 1.11848895903677E-03
 98300.5	 0
 106492.5	 5.11755410116166E-04
 114684.5	 6.30207126960158E-04
 122876.5	 4.56782086985186E-04
 131068.5	 9.45924548432231E-05
 147452.5	 2.93789198622108E-04
 163836.5	 0
 180220.5	 1.09834049362689E-03
 196604.5	 7.84681644290686E-04
 212988.5	 1.88540579983965E-04
 229372.5	 3.5979607491754E-04
 245756.5	 0
 262140.5	 2.6565432199277E-04
 294908.5	 0
 327676.5	 2.03347808565013E-04
 360444.5	 0
 393212.5	 3.14903329126537E-04
 425980.5	 1.48090854054317E-04
 458748.5	 2.57648905972019E-04
 491516.5	 2.4057445989456E-04
 524284.5	 4.36801754403859E-04
 589820.5	 0
 655356.5	 0
 720892.5	 0
 786428.5	 0
 851964.5	 0
 917500.5	 0
 983036.5	 0
 1048572.5	 3.65716783562675E-04
 1179644.5	 0
 1310716.5	 0
 1441788.5	 2.5902985362336E-04
 1572860.5	 2.43792470428161E-04
 1703932.5	 4.29903593612835E-05
 1835004.5	 0
 1966076.5	 0
 2097148.5	 0
 2359292.5	 4.03064150304999E-05
 2621436.5	 0
 2883580.5	 0
 3145724.5	 0
 3407868.5	 0
 3670012.5	 0
 3932156.5	 0
 4194300.5	 0
 4718588.5	 1.53571704868227E-03
 5242876.5	 5.47414121683687E-04
 5767164.5	 1.10556103754789E-03
 6291452.5	 1.76294625271112E-03
 6815740.5	 1.65513996034861E-03
 7340028.5	 5.50974276848137E-04
 7864316.5	 1.6970745055005E-03
 8388604.5	 9.81503748334944E-04
 9437180	 9.21449682209641E-04
 10485756	 8.76520178280771E-04
 11534332	 1.09159527346492E-03
 12582908	 7.85080541390926E-04
 13631484	 7.69123784266412E-04
 14680060	 1.07113015837967E-03
 15728636	 1.59897876437753E-03
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
