Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 80
Sample name: 	SiO2NPs_5ml_agua 3


Times (us)	ACF Data
 .5	 .892248511314392
 1	 .901697039604187
 1.5	 .897488594055176
 2	 .894590020179749
 2.5	 .891459345817566
 3	 .887984812259674
 3.5	 .886101126670837
 4	 .882730066776276
 4.5	 .879931390285492
 5.5	 .875255703926086
 6.5	 .869531571865082
 7.5	 .863982200622559
 8.5	 .858308374881744
 9.5	 .853493928909302
 10.5	 .847043633460999
 11.5	 .842120468616486
 12.5	 .838247537612915
 14.5	 .827064335346222
 16.5	 .817384660243988
 18.5	 .806743681430817
 20.5	 .798308610916138
 22.5	 .788872301578522
 24.5	 .778311908245087
 26.5	 .770243644714355
 28.5	 .760061085224152
 32.5	 .741967022418976
 36.5	 .724316537380219
 40.5	 .707622289657593
 44.5	 .690619647502899
 48.5	 .674063324928284
 52.5	 .6584153175354
 56.5	 .642925500869751
 60.5	 .62810480594635
 68.5	 .599760591983795
 76.5	 .572286248207092
 84.5	 .546219706535339
 92.5	 .522052705287933
 100.5	 .498483896255493
 108.5	 .476932853460312
 116.5	 .456416457891464
 124.5	 .437076687812805
 140.5	 .400377690792084
 156.5	 .36742177605629
 172.5	 .337531536817551
 188.5	 .310915172100067
 204.5	 .286360770463943
 220.5	 .264510363340378
 236.5	 .244153499603271
 252.5	 .226345509290695
 284.5	 .194594085216522
 316.5	 .168580874800682
 348.5	 .147004544734955
 380.5	 .129099905490875
 412.5	 .113992936909199
 444.5	 .101853244006634
 476.5	 9.11800861358643E-02
 508.5	 8.18542987108231E-02
 572.5	 6.65663555264473E-02
 636.5	 .05579749122262
 700.5	 .047525018453598
 764.5	 4.09279614686966E-02
 828.5	 3.53962555527687E-02
 892.5	 3.14806811511517E-02
 956.5	 .028712572529912
 1020.5	 2.72650495171547E-02
 1148.5	 .026001438498497
 1276.5	 2.48423963785172E-02
 1404.5	 2.44873184710741E-02
 1532.5	 2.29190196841955E-02
 1660.5	 2.04231739044189E-02
 1788.5	 2.03097090125084E-02
 1916.5	 1.92968882620335E-02
 2044.5	 1.95647832006216E-02
 2300.5	 2.01451685279608E-02
 2556.5	 .019372284412384
 2812.5	 1.79171860218048E-02
