Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 64
Sample name: 	SiO2NPs_7ml_agua 4


Zeta Potential (mV)	Total Counts
-147.620147705078	 0
-144.287185668945	 0
-140.954223632813	 0
-137.62126159668	 0
-134.288299560547	 0
-130.955352783203	 0
-127.62239074707	 0
-124.289428710938	 0
-120.956474304199	 0
-117.623512268066	 0
-114.290557861328	 0
-110.957595825195	 0
-107.624641418457	 0
-104.291679382324	 0
-100.958717346191	 0
-97.6257629394531	 0
-94.2928009033203	 0
-90.9598388671875	 656.94384765625
-87.6268844604492	 10681.9716796875
-84.2939224243164	 27117.072265625
-80.9609680175781	 51924.484375
-77.6280136108398	 87959.390625
-74.295051574707	 199884.21875
-70.9620895385742	 365306.4375
-67.6291351318359	 409412.40625
-64.2961730957031	 369756.15625
-60.9632110595703	 328940.3125
-57.6302604675293	 222672.28125
-54.2972984313965	 127918.375
-50.9643363952637	 82663.046875
-47.6313819885254	 45834.21484375
-44.2984199523926	 20799.92578125
-40.9654693603516	 3805.3994140625
-37.6324996948242	 0
-34.2995452880859	 0
-30.9665927886963	 0
-27.6336231231689	 0
-24.3006687164307	 0
-20.967716217041	 0
-17.6347465515137	 0
-14.3017930984497	 0
-10.9688396453857	 0
-7.63587093353271	 0
-4.30291700363159	 0
-0.969963610172272	 0
 2.3630051612854	 0
 5.69595909118652	 0
 9.02891254425049	 0
 12.3618812561035	 0
 15.6948347091675	 0
 19.0277881622314	 0
 22.3607578277588	 0
 25.6937103271484	 0
 29.0266647338867	 0
 32.3596343994141	 0
 35.6925888061523	 0
 39.0255393981934	 0
 42.3585090637207	 0
 45.691463470459	 0
 49.0244178771973	 0
 52.3573875427246	 0
 55.6903381347656	 0
 59.0232925415039	 0
 62.3562622070313	 0
 65.6892166137695	 0
 69.0221710205078	 0
 72.3551406860352	 0
 75.6880950927734	 0
 79.0210418701172	 0
 82.3539962768555	 0
 85.6869659423828	 0
 89.0199356079102	 0
 92.3528747558594	 0
 95.6858444213867	 0
 99.0188140869141	 0
 102.351753234863	 0
 105.684722900391	 0
 109.017692565918	 0
 112.350624084473	 0
 115.68359375	 0
 119.016563415527	 0
 122.349502563477	 0
 125.682472229004	 0
 129.015441894531	 0
 132.348373413086	 0
 135.681350708008	 0
 139.014312744141	 0
 142.347259521484	 0
 145.680221557617	 0
 149.013198852539	 0
