Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 62
Sample name: 	SiO2NPs_7ml_agua 2


Zeta Potential (mV)	Total Counts
-146.760375976563	 0
-143.427459716797	 0
-140.094543457031	 0
-136.761627197266	 0
-133.4287109375	 0
-130.095794677734	 0
-126.762878417969	 0
-123.429969787598	 0
-120.097045898438	 0
-116.764129638672	 0
-113.431221008301	 0
-110.098304748535	 0
-106.765380859375	 0
-103.432464599609	 0
-100.099555969238	 0
-96.7666397094727	 0
-93.4337158203125	 0
-90.1008071899414	 4607.02685546875
-86.7678909301758	 23403.3203125
-83.4349670410156	 61015.88671875
-80.1020584106445	 142823.15625
-76.7691421508789	 226595.328125
-73.4362182617188	 289067.375
-70.1033096313477	 406761.78125
-66.770393371582	 495738.90625
-63.4374732971191	 383081.3125
-60.1045608520508	 203975.46875
-56.7716407775879	 133315.90625
-53.4387245178223	 90191.6171875
-50.1058120727539	 43396.1171875
-46.772891998291	 26388.7734375
-43.4399833679199	 6150.67822265625
-40.1070556640625	 0
-36.7741432189941	 0
-33.441234588623	 0
-30.1083068847656	 0
-26.7753963470459	 0
-23.4424858093262	 0
-20.1095581054688	 0
-16.776647567749	 0
-13.4437370300293	 0
-10.1108102798462	 0
-6.77789926528931	 0
-3.44498825073242	 0
-0.112061977386475	 0
 3.22084903717041	 0
 6.55376005172729	 0
 9.88668632507324	 0
 13.2195978164673	 0
 16.5525093078613	 0
 19.8854351043701	 0
 23.2183456420898	 0
 26.5512580871582	 0
 29.884183883667	 0
 33.2170944213867	 0
 36.5500068664551	 0
 39.8829307556152	 0
 43.2158432006836	 0
 46.548755645752	 0
 49.8816795349121	 0
 53.2145919799805	 0
 56.5475044250488	 0
 59.880428314209	 0
 63.2133407592773	 0
 66.5462493896484	 0
 69.8791809082031	 0
 73.2120895385742	 0
 76.5449981689453	 0
 79.8779144287109	 0
 83.2108383178711	 0
 86.5437622070313	 0
 89.8766555786133	 0
 93.209587097168	 0
 96.5425109863281	 0
 99.8754043579102	 0
 103.208335876465	 0
 106.541259765625	 0
 109.874153137207	 0
 113.207084655762	 0
 116.540008544922	 0
 119.872901916504	 0
 123.205833435059	 0
 126.538757324219	 0
 129.871658325195	 0
 133.204574584961	 0
 136.537506103516	 0
 139.870407104492	 0
 143.203323364258	 0
 146.536254882813	 0
 149.869155883789	 0
