Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 65
Sample name: 	SiO2NPs_7ml_agua 5


Zeta Potential (mV)	Total Counts
-147.572692871094	 0
-144.239700317383	 0
-140.906707763672	 0
-137.573715209961	 0
-134.24072265625	 0
-130.907730102539	 0
-127.574737548828	 0
-124.241744995117	 0
-120.908752441406	 0
-117.57576751709	 0
-114.242774963379	 0
-110.909782409668	 0
-107.576789855957	 0
-104.243797302246	 0
-100.91081237793	 2481.689453125
-97.5778121948242	 11879.1259765625
-94.2448196411133	 11690.2412109375
-90.9118347167969	 17529.078125
-87.5788421630859	 38317.65234375
-84.245849609375	 78336.328125
-80.9128646850586	 136888.46875
-77.5798645019531	 206756.4375
-74.2468719482422	 281936.75
-70.9138870239258	 332015.875
-67.5808944702148	 346713.46875
-64.2479019165039	 330348
-60.9149131774902	 251226.8125
-57.581916809082	 158697.578125
-54.2489242553711	 120170.015625
-50.9159393310547	 83624.734375
-47.5829429626465	 51664.6015625
-44.2499580383301	 39250.1171875
-40.9169578552246	 16388.392578125
-37.5839691162109	 638.963012695313
-34.2509841918945	 0
-30.9179821014404	 0
-27.5849952697754	 0
-24.2520084381104	 0
-20.9190082550049	 0
-17.5860214233398	 0
-14.2530345916748	 0
-10.920033454895	 0
-7.58704710006714	 0
-4.25406074523926	 0
-0.921059012413025	 0
 2.41192722320557	 0
 5.74491357803345	 0
 9.07791519165039	 0
 12.4109020233154	 0
 15.7438879013062	 0
 19.0768890380859	 0
 22.409875869751	 0
 25.742862701416	 0
 29.0758647918701	 0
 32.4088516235352	 0
 35.7418365478516	 0
 39.074836730957	 0
 42.4078254699707	 0
 45.7408103942871	 0
 49.0738143920898	 0
 52.4067993164063	 0
 55.7397842407227	 0
 59.0727882385254	 0
 62.4057731628418	 0
 65.7387619018555	 0
 69.0717620849609	 0
 72.4047470092773	 0
 75.7377319335938	 0
 79.0707168579102	 0
 82.4037246704102	 0
 85.7367248535156	 0
 89.069694519043	 0
 92.4026947021484	 0
 95.7356948852539	 0
 99.0686721801758	 0
 102.401672363281	 0
 105.734672546387	 0
 109.067642211914	 0
 112.40064239502	 0
 115.733642578125	 0
 119.066619873047	 0
 122.399620056152	 0
 125.732620239258	 0
 129.06559753418	 0
 132.398590087891	 0
 135.731597900391	 0
 139.064559936523	 0
 142.397567749023	 0
 145.730575561523	 0
 149.063537597656	 0
