Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 87
Sample name: 	SiO2NPs_5ml_agua 5


Zeta Potential (mV)	Total Counts
-148.26301574707	 0
-144.930084228516	 0
-141.597152709961	 0
-138.264205932617	 0
-134.931274414063	 0
-131.598342895508	 0
-128.265396118164	 0
-124.932456970215	 0
-121.59952545166	 0
-118.266578674316	 0
-114.933639526367	 0
-111.600708007813	 0
-108.267768859863	 0
-104.934829711914	 0
-101.601898193359	 0
-98.2689514160156	 0
-94.9360122680664	 0
-91.6030807495117	 0
-88.2701416015625	 0
-84.9372024536133	 0
-81.6042709350586	 0
-78.2713241577148	 8584.9306640625
-74.9383850097656	 29472.13671875
-71.6054534912109	 48507.11328125
-68.2725143432617	 84830.3046875
-64.939582824707	 175803.796875
-61.606632232666	 275789.28125
-58.2737007141113	 351458.125
-54.9407691955566	 382168.0625
-51.6078186035156	 389720.03125
-48.2748870849609	 454472.375
-44.9419555664063	 497248.1875
-41.6090049743652	 408727.1875
-38.2760734558105	 221860.375
-34.9431419372559	 73764.5
-31.6101932525635	 16156.701171875
-28.2772598266602	 0
-24.9443264007568	 0
-21.6113796234131	 0
-18.2784461975098	 0
-14.9455137252808	 0
-11.6125650405884	 0
-8.27963256835938	 0
-4.94669961929321	 0
-1.61375176906586	 0
 1.71918094158173	 0
 5.05211353302002	 0
 8.38506126403809	 0
 11.7179946899414	 0
 15.0509271621704	 0
 18.3838748931885	 0
 21.7168083190918	 0
 25.0497417449951	 0
 28.3826885223389	 0
 31.7156219482422	 0
 35.0485534667969	 0
 38.3815040588379	 0
 41.7144355773926	 0
 45.0473670959473	 0
 48.3803176879883	 0
 51.713249206543	 0
 55.0461807250977	 0
 58.3791160583496	 0
 61.7120628356934	 0
 65.0450134277344	 0
 68.3779296875	 0
 71.7108764648438	 0
 75.0438232421875	 0
 78.3767395019531	 0
 81.7096862792969	 0
 85.0426406860352	 0
 88.3755569458008	 0
 91.7085037231445	 0
 95.0414505004883	 0
 98.3743667602539	 0
 101.707313537598	 0
 105.040267944336	 0
 108.373184204102	 0
 111.706130981445	 0
 115.039077758789	 0
 118.371994018555	 0
 121.704940795898	 0
 125.037895202637	 0
 128.370803833008	 0
 131.703750610352	 0
 135.036697387695	 0
 138.36962890625	 0
 141.702575683594	 0
 145.035522460938	 0
 148.368438720703	 0
