Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 10
Sample name: 	SiO2NPs_6mL_EtOH


Times (us)	ACF Data
 .5	 .867745935916901
 1	 .877765357494354
 1.5	 .875288546085358
 2	 .872802913188934
 2.5	 .86955189704895
 3	 .869659245014191
 3.5	 .867788255214691
 4	 .866057813167572
 4.5	 .863869667053223
 5.5	 .859421253204346
 6.5	 .856313705444336
 7.5	 .852217495441437
 8.5	 .848494648933411
 9.5	 .8455570936203
 10.5	 .840598702430725
 11.5	 .837630808353424
 12.5	 .834330320358276
 14.5	 .826910078525543
 16.5	 .820169985294342
 18.5	 .812663972377777
 20.5	 .806240260601044
 22.5	 .799396872520447
 24.5	 .792087852954865
 26.5	 .785532593727112
 28.5	 .778613865375519
 32.5	 .766193628311157
 36.5	 .752772510051727
 40.5	 .740059494972229
 44.5	 .72749650478363
 48.5	 .715209662914276
 52.5	 .703468322753906
 56.5	 .690778017044067
 60.5	 .679077744483948
 68.5	 .656232357025146
 76.5	 .634158909320831
 84.5	 .612702786922455
 92.5	 .591891765594482
 100.5	 .571889340877533
 108.5	 .553028047084808
 116.5	 .533997356891632
 124.5	 .516403436660767
 140.5	 .482442826032639
 156.5	 .450791656970978
 172.5	 .420813918113709
 188.5	 .393469542264938
 204.5	 .367372035980225
 220.5	 .343095928430557
 236.5	 .320237219333649
 252.5	 .299126982688904
 284.5	 .260385811328888
 316.5	 .226691395044327
 348.5	 .197098642587662
 380.5	 .171199783682823
 412.5	 .14862522482872
 444.5	 .129131764173508
 476.5	 .112104170024395
 508.5	 9.77986603975296E-02
 572.5	 7.40310624241829E-02
 636.5	 5.53697943687439E-02
 700.5	 4.11405153572559E-02
 764.5	 3.15201357007027E-02
 828.5	 2.43573077023029E-02
 892.5	 1.88343860208988E-02
 956.5	 1.42969079315662E-02
 1020.5	 1.13845448940992E-02
 1148.5	 6.47331541404128E-03
 1276.5	 2.52111349254847E-03
 1404.5	 7.72543280618265E-05
 1532.5	 0
 1660.5	 0
 1788.5	 0
 1916.5	 1.36353494599462E-03
 2044.5	 2.01730290427804E-03
 2300.5	 2.84390337765217E-03
 2556.5	 3.76552809029818E-03
 2812.5	 4.1027762927115E-03
 3068.5	 .001830282388255
 3324.5	 9.12836636416614E-04
 3580.5	 3.06634814478457E-03
 3836.5	 1.53185904491693E-03
 4092.5	 2.07359041087329E-03
 4604.5	 6.25592831056565E-04
 5116.5	 1.64099235553294E-03
 5628.5	 .00098989054095
 6140.5	 2.91908415965736E-03
 6652.5	 3.91331361606717E-03
 7164.5	 2.76642106473446E-03
 7676.5	 2.21159378997982E-03
 8188.5	 1.37090822681785E-03
 9212.5	 0
 10236.5	 8.31362616736442E-04
 11260.5	 6.73610658850521E-04
 12284.5	 0
 13308.5	 2.49372125836089E-04
 14332.5	 0
 15356.5	 0
 16380.5	 0
 18428.5	 0
 20476.5	 0
 22524.5	 0
 24572.5	 0
 26620.5	 0
 28668.5	 0
 30716.5	 0
 32764.5	 1.83838390512392E-04
 36860.5	 1.32942397613078E-03
 40956.5	 1.22770643793046E-03
 45052.5	 3.04039131151512E-05
 49148.5	 1.50467487401329E-04
 53244.5	 1.42645774758421E-04
 57340.5	 0
 61436.5	 0
 65532.5	 0
 73724.5	 0
 81916.5	 0
 90108.5	 1.13866396714002E-03
 98300.5	 0
 106492.5	 0
 114684.5	 1.26526714302599E-03
 122876.5	 9.40413447096944E-04
 131068.5	 1.09471227915492E-04
 147452.5	 0
 163836.5	 1.58372102305293E-04
 180220.5	 2.62428686255589E-04
 196604.5	 3.91630048397928E-04
 212988.5	 0
 229372.5	 7.24033336155117E-04
 245756.5	 2.10787547985092E-04
 262140.5	 0
 294908.5	 0
 327676.5	 0
 360444.5	 3.32702737068757E-04
 393212.5	 2.61678105744068E-05
 425980.5	 4.26348298788071E-04
 458748.5	 5.32764941453934E-04
 491516.5	 0
 524284.5	 0
 589820.5	 0
 655356.5	 0
 720892.5	 0
 786428.5	 3.62825609045103E-04
 851964.5	 0
 917500.5	 0
 983036.5	 0
 1048572.5	 4.41805692389607E-04
 1179644.5	 0
 1310716.5	 0
 1441788.5	 1.59396877279505E-04
 1572860.5	 0
 1703932.5	 0
 1835004.5	 0
 1966076.5	 3.13589494908229E-04
 2097148.5	 0
 2359292.5	 0
 2621436.5	 0
 2883580.5	 0
 3145724.5	 0
 3407868.5	 0
 3670012.5	 0
 3932156.5	 0
 4194300.5	 1.25010992633179E-04
 4718588.5	 0
 5242876.5	 3.01239284453914E-04
 5767164.5	 0
 6291452.5	 0
 6815740.5	 2.01334532903275E-05
 7340028.5	 0
 7864316.5	 0
 8388604.5	 8.47268442157656E-04
 9437180	 1.26765388995409E-03
 10485756	 5.29498618561774E-04
 11534332	 2.01956663659075E-05
 12582908	 3.90739616705105E-04
 13631484	 1.24289857922122E-04
 14680060	 0
 15728636	 0
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
