Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 34
Sample name: 	SiO2NPs_7mL_EtOH_dilluted


Times (us)	ACF Data
 .5	 .887419700622559
 1	 .898432016372681
 1.5	 .896671056747437
 2	 .895752608776093
 2.5	 .893918931484222
 3	 .890915751457214
 3.5	 .891818225383759
 4	 .889962017536163
 4.5	 .888920843601227
 5.5	 .886043429374695
 6.5	 .884495556354523
 7.5	 .880893230438232
 8.5	 .878375172615051
 9.5	 .876527428627014
 10.5	 .873918235301971
 11.5	 .871373951435089
 12.5	 .868622720241547
 14.5	 .864117503166199
 16.5	 .859851241111755
 18.5	 .854926407337189
 20.5	 .84930157661438
 22.5	 .844976782798767
 24.5	 .840867340564728
 26.5	 .83614045381546
 28.5	 .830868005752563
 32.5	 .821662306785584
 36.5	 .812575459480286
 40.5	 .803556859493256
 44.5	 .794883191585541
 48.5	 .786227166652679
 52.5	 .776978135108948
 56.5	 .768579661846161
 60.5	 .759818375110626
 68.5	 .743201196193695
 76.5	 .726626455783844
 84.5	 .71050363779068
 92.5	 .694703042507172
 100.5	 .678811252117157
 108.5	 .663220167160034
 116.5	 .6484295129776
 124.5	 .634288370609283
 140.5	 .606372535228729
 156.5	 .579847633838654
 172.5	 .554606080055237
 188.5	 .530005395412445
 204.5	 .506968438625336
 220.5	 .484445244073868
 236.5	 .463384658098221
 252.5	 .443301141262054
 284.5	 .405457347631454
 316.5	 .371237814426422
 348.5	 .339771926403046
 380.5	 .310700744390488
 412.5	 .28424260020256
 444.5	 .260428816080093
 476.5	 .23848657310009
 508.5	 .218936055898666
 572.5	 .183995798230171
 636.5	 .154730647802353
 700.5	 .129660099744797
 764.5	 .10896872729063
 828.5	 .091783881187439
 892.5	 7.73510336875916E-02
 956.5	 .065774530172348
 1020.5	 5.67300282418728E-02
 1148.5	 4.12635989487171E-02
 1276.5	 2.97339465469122E-02
 1404.5	 2.15301010757685E-02
 1532.5	 1.44102927297354E-02
 1660.5	 8.54370184242725E-03
 1788.5	 4.84749814495444E-03
 1916.5	 3.04044899530709E-03
 2044.5	 1.74489652272314E-03
 2300.5	 0
 2556.5	 0
 2812.5	 0
 3068.5	 1.66235631331801E-03
 3324.5	 4.03382303193212E-03
 3580.5	 5.34767936915159E-03
 3836.5	 5.32865384593606E-03
 4092.5	 4.28101234138012E-03
 4604.5	 6.55978778377175E-03
 5116.5	 1.01770339533687E-02
 5628.5	 1.20357209816575E-02
 6140.5	 9.14516020566225E-03
 6652.5	 3.53889958932996E-03
 7164.5	 0
 7676.5	 0
 8188.5	 0
 9212.5	 4.41232463344932E-03
 10236.5	 0
 11260.5	 0
 12284.5	 3.52082098834217E-03
 13308.5	 3.06308711878955E-03
 14332.5	 5.14147104695439E-03
 15356.5	 4.70433291047812E-03
 16380.5	 0
 18428.5	 0
 20476.5	 0
 22524.5	 0
 24572.5	 0
 26620.5	 0
 28668.5	 3.71155538596213E-03
 30716.5	 0
 32764.5	 7.94525083620101E-04
 36860.5	 0
 40956.5	 3.00468760542572E-04
 45052.5	 1.74190802499652E-03
 49148.5	 0
 53244.5	 0
 57340.5	 1.67653278913349E-03
 61436.5	 4.97982779052109E-04
 65532.5	 1.00933981593698E-03
 73724.5	 2.37688096240163E-03
 81916.5	 1.60763075109571E-03
 90108.5	 4.31698077591136E-04
 98300.5	 1.77456613164395E-03
 106492.5	 1.35281099937856E-03
 114684.5	 5.52490469999611E-04
 122876.5	 7.6975928095635E-05
 131068.5	 0
 147452.5	 3.80159646738321E-04
 163836.5	 0
 180220.5	 3.32420086488128E-03
 196604.5	 0
 212988.5	 1.2695447076112E-03
 229372.5	 0
 245756.5	 2.04240391030908E-03
 262140.5	 2.17912415973842E-03
 294908.5	 1.99228394194506E-04
 327676.5	 5.63274486921728E-04
 360444.5	 2.57782055996358E-04
 393212.5	 9.65747225563973E-04
 425980.5	 5.9619068633765E-04
 458748.5	 1.48795719724149E-03
 491516.5	 5.02643000800163E-04
 524284.5	 9.28180874325335E-04
 589820.5	 1.22361187823117E-03
 655356.5	 1.59576488658786E-03
