Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 60
Sample name: 	SiO2NPs_7ml_agua 5


Times (us)	ACF Data
 .5	 .912314891815186
 1	 .920214056968689
 1.5	 .921460270881653
 2	 .917881429195404
 2.5	 .919461250305176
 3	 .916247487068176
 3.5	 .912610709667206
 4	 .911513030529022
 4.5	 .910444915294647
 5.5	 .905892968177795
 6.5	 .904151380062103
 7.5	 .900677621364594
 8.5	 .899294793605804
 9.5	 .895022332668304
 10.5	 .891927540302277
 11.5	 .890103459358215
 12.5	 .888689577579498
 14.5	 .882027208805084
 16.5	 .87474113702774
 18.5	 .870688021183014
 20.5	 .863169968128204
 22.5	 .857790350914001
 24.5	 .852143585681915
 26.5	 .847120881080627
 28.5	 .842807590961456
 32.5	 .830911695957184
 36.5	 .820822179317474
 40.5	 .810212016105652
 44.5	 .800028085708618
 48.5	 .78975510597229
 52.5	 .779069662094116
 56.5	 .768825352191925
 60.5	 .758865118026733
 68.5	 .739370763301849
 76.5	 .720957338809967
 84.5	 .702344238758087
 92.5	 .683911144733429
 100.5	 .666692137718201
 108.5	 .649770617485046
 116.5	 .633219242095947
 124.5	 .617299258708954
 140.5	 .586104929447174
 156.5	 .556926906108856
 172.5	 .528858840465546
 188.5	 .502446889877319
 204.5	 .476828306913376
 220.5	 .45298632979393
 236.5	 .430262565612793
 252.5	 .40896663069725
 284.5	 .368452310562134
 316.5	 .332118481397629
 348.5	 .299851059913635
 380.5	 .270845979452133
 412.5	 .244522750377655
 444.5	 .220670253038406
 476.5	 .199313893914223
 508.5	 .1808021068573
 572.5	 .147140830755234
 636.5	 .120202980935574
 700.5	 9.80549827218056E-02
 764.5	 7.95892253518105E-02
 828.5	 6.44905567169189E-02
 892.5	 5.27702532708645E-02
 956.5	 4.28448803722858E-02
 1020.5	 3.47549915313721E-02
 1148.5	 2.33760364353657E-02
 1276.5	 1.69203635305166E-02
 1404.5	 1.20651284232736E-02
 1532.5	 1.00958961993456E-02
 1660.5	 9.60955768823624E-03
 1788.5	 7.80024146661162E-03
 1916.5	 6.65555149316788E-03
 2044.5	 6.28308998420835E-03
 2300.5	 4.21199295669794E-03
 2556.5	 2.19807284884155E-03
 2812.5	 4.04684711247683E-03
 3068.5	 4.58200694993138E-03
 3324.5	 1.93736795336008E-03
 3580.5	 0
 3836.5	 0
 4092.5	 0
 4604.5	 1.35825935285538E-03
 5116.5	 0
 5628.5	 0
 6140.5	 0
 6652.5	 0
 7164.5	 2.29248500545509E-04
 7676.5	 0
 8188.5	 1.22723507229239E-03
 9212.5	 1.06072193011642E-03
 10236.5	 2.50260718166828E-03
 11260.5	 0
 12284.5	 0
 13308.5	 4.70234313979745E-04
 14332.5	 3.31672723405063E-03
 15356.5	 2.47115944512188E-03
 16380.5	 3.52701731026173E-03
 18428.5	 3.09707410633564E-03
 20476.5	 7.19908974133432E-04
 22524.5	 1.66623838595115E-04
 24572.5	 3.41767095960677E-03
 26620.5	 2.46508466079831E-03
 28668.5	 1.02183630224317E-03
 30716.5	 2.90811690501869E-03
 32764.5	 9.07595152966678E-04
 36860.5	 0
 40956.5	 0
 45052.5	 0
 49148.5	 2.2700666449964E-03
 53244.5	 0
 57340.5	 5.16561674885452E-04
 61436.5	 0
 65532.5	 0
 73724.5	 0
 81916.5	 2.44061532430351E-03
 90108.5	 0
 98300.5	 0
 106492.5	 5.63445937586948E-05
 114684.5	 0
 122876.5	 0
 131068.5	 4.64095137431286E-05
 147452.5	 0
 163836.5	 0
 180220.5	 0
 196604.5	 0
 212988.5	 0
 229372.5	 0
 245756.5	 0
 262140.5	 6.05528184678406E-04
 294908.5	 4.3042647303082E-04
 327676.5	 0
 360444.5	 0
 393212.5	 0
 425980.5	 8.69613548275083E-04
 458748.5	 3.35390097461641E-04
 491516.5	 1.02128426078707E-03
 524284.5	 4.52370179118589E-04
 589820.5	 8.67741400725208E-05
 655356.5	 0
 720892.5	 0
 786428.5	 1.05082523077726E-04
 851964.5	 5.61253982596099E-04
 917500.5	 7.89136742241681E-04
 983036.5	 7.40197720006108E-04
 1048572.5	 6.88695174176246E-04
 1179644.5	 1.94722306332551E-04
 1310716.5	 0
 1441788.5	 5.8693194296211E-04
 1572860.5	 0
 1703932.5	 6.90007946104743E-05
 1835004.5	 0
 1966076.5	 0
 2097148.5	 5.07564924191684E-04
 2359292.5	 3.56884411303326E-04
 2621436.5	 0
 2883580.5	 0
 3145724.5	 0
 3407868.5	 0
 3670012.5	 1.07517291326076E-04
 3932156.5	 0
 4194300.5	 1.83635529538151E-05
 4718588.5	 4.72234096378088E-04
 5242876.5	 1.10819826659281E-04
 5767164.5	 0
 6291452.5	 0
 6815740.5	 3.72559123206884E-04
 7340028.5	 0
 7864316.5	 1.00184501206968E-04
 8388604.5	 7.79866240918636E-04
 9437180	 8.88376031070948E-04
 10485756	 2.23821075633168E-03
 11534332	 1.22085853945464E-03
 12582908	 1.78360950667411E-03
 13631484	 1.54990365263075E-03
 14680060	 1.66511919815093E-03
 15728636	 8.80357401911169E-04
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
