Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 57
Sample name: 	SiO2NPs_7ml_agua 2


Times (us)	ACF Data
 .5	 .91778165102005
 1	 .925749778747559
 1.5	 .923897504806519
 2	 .921238958835602
 2.5	 .916275978088379
 3	 .91584986448288
 3.5	 .916138052940369
 4	 .911885678768158
 4.5	 .912695050239563
 5.5	 .908756911754608
 6.5	 .906772971153259
 7.5	 .902208149433136
 8.5	 .900996267795563
 9.5	 .897269368171692
 10.5	 .895211458206177
 11.5	 .892355442047119
 12.5	 .889629185199738
 14.5	 .882802724838257
 16.5	 .877580404281616
 18.5	 .870335638523102
 20.5	 .865243434906006
 22.5	 .859155237674713
 24.5	 .852799594402313
 26.5	 .84855592250824
 28.5	 .843266427516937
 32.5	 .831594109535217
 36.5	 .820696115493774
 40.5	 .809075772762299
 44.5	 .798736453056335
 48.5	 .787491858005524
 52.5	 .777811229228973
 56.5	 .767130255699158
 60.5	 .757413268089294
 68.5	 .737435579299927
 76.5	 .717754542827606
 84.5	 .698830842971802
 92.5	 .68017441034317
 100.5	 .662182688713074
 108.5	 .644879937171936
 116.5	 .626766562461853
 124.5	 .610689222812653
 140.5	 .579049825668335
 156.5	 .54923814535141
 172.5	 .52049458026886
 188.5	 .493447661399841
 204.5	 .467508554458618
 220.5	 .442629933357239
 236.5	 .419281899929047
 252.5	 .397149354219437
 284.5	 .355886161327362
 316.5	 .318987727165222
 348.5	 .286943823099136
 380.5	 .257887631654739
 412.5	 .231486782431602
 444.5	 .207641497254372
 476.5	 .186124622821808
 508.5	 .167200833559036
 572.5	 .134298950433731
 636.5	 .107384346425533
 700.5	 8.53033810853958E-02
 764.5	 6.82985261082649E-02
 828.5	 5.49400672316551E-02
 892.5	 4.44754026830196E-02
 956.5	 3.69891263544559E-02
 1020.5	 3.12837846577168E-02
 1148.5	 2.33513135462999E-02
 1276.5	 1.78644750267267E-02
 1404.5	 1.36421602219343E-02
 1532.5	 9.27146524190903E-03
 1660.5	 4.89359302446246E-03
 1788.5	 2.2914360743016E-03
 1916.5	 0
 2044.5	 0
 2300.5	 0
 2556.5	 0
 2812.5	 0
 3068.5	 4.01395931839943E-03
 3324.5	 5.2991658449173E-03
 3580.5	 2.15954938903451E-03
 3836.5	 0
 4092.5	 0
 4604.5	 0
 5116.5	 3.73522262088954E-03
 5628.5	 5.06565440446138E-03
 6140.5	 2.53555970266461E-03
 6652.5	 0
 7164.5	 0
 7676.5	 0
 8188.5	 0
 9212.5	 3.29478527419269E-03
 10236.5	 0
 11260.5	 5.50871947780252E-04
 12284.5	 4.33606375008821E-03
 13308.5	 4.12700790911913E-03
 14332.5	 8.97718651685864E-04
 15356.5	 0
 16380.5	 0
 18428.5	 1.27569888718426E-03
 20476.5	 2.75989877991378E-03
 22524.5	 1.9205367962627E-08
 24572.5	 0
 26620.5	 0
 28668.5	 3.9143948815763E-03
 30716.5	 5.14029408805072E-04
 32764.5	 0
 36860.5	 1.75067121745087E-04
 40956.5	 1.25953659880906E-03
 45052.5	 3.04405973292887E-03
 49148.5	 0
 53244.5	 1.15817727055401E-03
 57340.5	 2.22148199100047E-04
 61436.5	 0
 65532.5	 7.93580606114119E-04
 73724.5	 4.00200905278325E-03
 81916.5	 1.11233268398792E-03
 90108.5	 3.11992806382477E-03
 98300.5	 1.52156234253198E-03
 106492.5	 2.04071053303778E-03
 114684.5	 1.23689381871372E-03
 122876.5	 0
 131068.5	 1.58940418623388E-03
 147452.5	 5.8951968094334E-04
 163836.5	 0
 180220.5	 4.72539977636188E-04
 196604.5	 1.75047171069309E-04
 212988.5	 1.24891591258347E-03
 229372.5	 1.95264897774905E-03
 245756.5	 1.77711131982505E-03
 262140.5	 7.63414602261037E-04
 294908.5	 1.60825788043439E-04
 327676.5	 8.07799457106739E-04
 360444.5	 1.31033081561327E-03
 393212.5	 1.48585787974298E-03
 425980.5	 6.05947047006339E-04
 458748.5	 8.79936444107443E-04
 491516.5	 0
 524284.5	 4.18557436205447E-04
 589820.5	 0
 655356.5	 1.07190327253193E-03
 720892.5	 4.38602844951674E-04
 786428.5	 3.27436457155272E-04
 851964.5	 8.80715670064092E-04
 917500.5	 2.63900787103921E-04
 983036.5	 8.03472416009754E-04
 1048572.5	 0
 1179644.5	 0
 1310716.5	 0
 1441788.5	 9.53941853367724E-05
 1572860.5	 0
 1703932.5	 0
 1835004.5	 3.5936518543167E-05
 1966076.5	 0
 2097148.5	 0
 2359292.5	 0
 2621436.5	 4.87857643747702E-04
 2883580.5	 3.19061451591551E-04
 3145724.5	 0
 3407868.5	 3.31619121425319E-05
 3670012.5	 0
 3932156.5	 5.49737131223083E-04
 4194300.5	 5.19446795806289E-04
 4718588.5	 6.97879237122834E-04
 5242876.5	 5.60648622922599E-04
 5767164.5	 0
 6291452.5	 1.32669741287827E-03
 6815740.5	 5.49608550500125E-04
 7340028.5	 0
 7864316.5	 0
 8388604.5	 8.48387135192752E-05
 9437180	 1.38400646392256E-04
 10485756	 2.19859974458814E-03
 11534332	 1.46757217589766E-03
 12582908	 0
 13631484	 9.6864887746051E-04
 14680060	 7.97790562501177E-05
 15728636	 2.20603146590292E-03
 16777212	 0
 18874364	 0
 20971516	 0
 23068668	 0
 25165820	 0
 27262972	 0
 29360124	 0
 31457276	 0
 33554428	 0
 37748732	 0
 41943036	 0
 46137340	 0
 50331644	 0
 54525948	 0
 58720252	 0
 62914556	 0
